Year,Component,Water type,Main soil type region,Company type,Season,Number of companies,Gem,Std,P10,P25,P50,P75,P90,Unit,DG,Perc dg
2010,Copper (Cu),ditch water,sand,arable farming,summer,16,22,13,11,14,2,3,3.7,µg/l,0.5,6.2
2010,Copper (Cu),ditch water,sand,arable farming,winter,18,4.4,21,1.8,2.7,4.7,6.7,7.6,µg/l,0.5,0.0
2010,Copper (Cu),ditch water,sand,dairy cattle,winter,27,4.8,3.7,1.6,22,33,6.9,9.9,µg/l,0.5,0.0
2010,Copper (Cu),ditch water,sand,dairy cattle,summer,25,2,12,0.84,13,17,2.5,3.7,µg/l,0.5,4.0
2010,Copper (Cu),ditch water,sand,animal farm,summer,10,6.2,5,1.6,3.2,4,8.9,15,µg/l,0.5,0.0
2010,Copper (Cu),ditch water,sand,animal farm,winter,10,9.1,6.5,1.6,5.1,7.8,12,20,µg/l,0.5,0.0
2010,Copper (Cu),ditch water,sand,all,winter,55,5.7,4.7,1.6,23,4.5,7.6,11,µg/l,0.5,0.0
2010,Copper (Cu),ditch water,sand,all,summer,51,3,31,0.87,14,1.8,3.6,6.1,µg/l,0.5,3.9
2010,Copper (Cu),leaching water,sand,arable farming,summer,34,9.5,6,2.8,5.7,8.2,13,17,µg/l,0.5,5.9
2010,Copper (Cu),leaching water,sand,dairy cattle,summer,105,10,8.1,21,4.4,8.7,13,18,µg/l,0.5,19.0
2010,Copper (Cu),leaching water,sand,animal farm,summer,40,13,7.7,22,7.2,16,18,24,µg/l,0.5,0.0
2010,Copper (Cu),leaching water,sand,all,summer,179,11,7.8,2,5.2,9.7,16,20,µg/l,0.5,22.0
2010,Lead (Pb),leaching water,clay,arable farming,winter,28,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,89.0
2010,Lead (Pb),leaching water,clay,dairy cattle,winter,55,<dg,<dg,<dg,<dg,<dg,<dg,0.25,µg/l,0.2,87.0
2010,Lead (Pb),leaching water,clay,animal farm,winter,13,0.43,0.99,<dg,<dg,<dg,0.27,12,µg/l,0.2,69.0
2010,Lead (Pb),leaching water,clay,all,winter,96,<dg,0.42,<dg,<dg,<dg,<dg,0.24,µg/l,0.2,85.0
2010,Lead (Pb),leaching water,loess,arable farming,winter,13,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2010,Lead (Pb),leaching water,loess,dairy cattle,winter,19,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2010,Lead (Pb),leaching water,loess,animal farm,winter,12,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,92.0
2010,Lead (Pb),leaching water,loess,all,winter,44,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,98.0
2010,Lead (Pb),leaching water,peat,dairy cattle,winter,49,0.66,0.85,<dg,<dg,0.4,0.66,1.8,µg/l,0.2,24.0
2010,Lead (Pb),leaching water,peat,all,winter,49,0.66,0.85,<dg,<dg,0.4,0.66,1.8,µg/l,0.2,24.0
2010,Lead (Pb),leaching water,sand,arable farming,summer,34,0.91,0.71,0.25,0.32,0.72,12,1.8,µg/l,0.2,2.9
2010,Lead (Pb),leaching water,sand,dairy cattle,summer,104,0.91,11,<dg,0.25,0.6,1,21,µg/l,0.2,16.0
2010,Lead (Pb),leaching water,sand,animal farm,summer,38,1,11,0.29,0.34,0.65,13,22,µg/l,0.2,2.6
2010,Lead (Pb),leaching water,sand,all,summer,176,0.94,1,<dg,0.3,0.65,11,21,µg/l,0.2,11.0
2010,Lead (Pb),ditch water,clay,arable farming,winter,29,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,97.0
2010,Lead (Pb),ditch water,clay,arable farming,summer,29,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,97.0
2010,Lead (Pb),ditch water,clay,dairy cattle,winter,54,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,91.0
2010,Lead (Pb),ditch water,clay,dairy cattle,summer,53,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,96.0
2010,Lead (Pb),ditch water,clay,animal farm,summer,13,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,92.0
2010,Lead (Pb),ditch water,clay,animal farm,winter,13,<dg,0.31,<dg,<dg,<dg,<dg,0.33,µg/l,0.2,85.0
2010,Lead (Pb),ditch water,clay,all,winter,96,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,92.0
2010,Lead (Pb),ditch water,clay,all,summer,95,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,96.0
2010,Lead (Pb),ditch water,peat,dairy cattle,winter,48,0.46,0.47,<dg,<dg,0.32,0.57,0.92,µg/l,0.2,27.0
2010,Lead (Pb),ditch water,peat,dairy cattle,summer,48,<dg,0.27,<dg,<dg,<dg,<dg,0.32,µg/l,0.2,73.0
2010,Lead (Pb),ditch water,peat,all,summer,48,<dg,0.27,<dg,<dg,<dg,<dg,0.32,µg/l,0.2,73.0
2010,Lead (Pb),ditch water,peat,all,winter,48,0.46,0.47,<dg,<dg,0.32,0.57,0.92,µg/l,0.2,27.0
2010,Lead (Pb),ditch water,sand,arable farming,winter,18,0.67,0.48,<dg,0.38,0.64,0.81,1.5,µg/l,0.2,17.0
2010,Lead (Pb),ditch water,sand,arable farming,summer,16,0.67,0.71,<dg,<dg,0.4,13,2,µg/l,0.2,19.0
2010,Lead (Pb),ditch water,sand,dairy cattle,summer,25,0.24,0.35,<dg,<dg,<dg,0.21,0.8,µg/l,0.2,64.0
2010,Lead (Pb),ditch water,sand,dairy cattle,winter,27,0.47,0.75,<dg,<dg,<dg,0.43,11,µg/l,0.2,48.0
2010,Lead (Pb),ditch water,sand,animal farm,summer,10,0.44,0.37,<dg,<dg,0.43,0.88,0.94,µg/l,0.2,40.0
2010,Lead (Pb),ditch water,sand,animal farm,winter,10,0.69,0.77,<dg,0.33,0.63,0.72,12,µg/l,0.2,20.0
2010,Lead (Pb),ditch water,sand,all,winter,55,0.56,0.72,<dg,<dg,0.4,0.7,12,µg/l,0.2,33.0
2010,Lead (Pb),ditch water,sand,all,summer,51,0.36,0.48,<dg,<dg,<dg,0.47,11,µg/l,0.2,45.0
2010,Magnesium (Mg),leaching water,clay,arable farming,winter,28,27,19,12,15,24,32,50,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,clay,dairy cattle,winter,55,33,26,11,14,28,43,57,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,clay,animal farm,winter,13,26.0,17.0,7.7,12,19,38.0,51.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,clay,all,winter,96,30.0,22.0,11,14,25,38.0,54.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,loess,arable farming,winter,13,5.2,3.0,2,2.6,4.1,7.9,9.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,loess,dairy cattle,winter,19,24.0,13.0,12,14,2,31.0,4.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,loess,animal farm,winter,12,3.5,19.0,14,22,34,4.2,4.9,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,loess,all,winter,44,3.8,2.5,14,2,3.2,4.5,8.1,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,peat,dairy cattle,winter,49,23.0,17.0,9,14,20,28.0,38.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,peat,all,winter,49,23.0,17.0,9,14,20,28.0,38.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,sand,arable farming,summer,34,9.3,33.0,5.6,6.2,9.7,11.0,14.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,sand,dairy cattle,summer,105,11.0,4.4,6.4,7.7,9.8,13.0,16.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,sand,animal farm,summer,40,12.0,5.5,7.4,8.4,8.6,14.0,18.0,mg/l,0.05,0.0
2010,Magnesium (Mg),leaching water,sand,all,summer,179,11.0,4.6,6.2,7.7,9.8,13.0,16.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,arable farming,summer,29,45.0,59.0,12,15,24,36.0,107.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,arable farming,winter,29,36.0,27.0,13,19,27,39.0,59.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,dairy cattle,winter,54,38.0,52.0,11,12,27,39.0,60.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,dairy cattle,summer,53,38.0,56.0,10,11,21,38.0,66.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,animal farm,winter,13,26.0,28.0,7.2,12,16,28.0,49.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,animal farm,summer,13,37.0,60.0,8.5,9.9,13,37.0,115.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,all,winter,96,35.0,40.0,11,14,25,39.0,60.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,clay,all,summer,95,41.0,58.0,10,12,21,38.0,87.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,peat,dairy cattle,winter,48,17.0,10.0,9,11,13,18.0,30.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,peat,dairy cattle,summer,48,16.0,11.0,8,10,12,15.0,29.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,peat,all,winter,48,17.0,10.0,9,11,13,18.0,30.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,peat,all,summer,48,16.0,11.0,8,10,12,15.0,29.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,arable farming,winter,18,7.1,1.8,5.1,5.9,6.5,7.9,10.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,arable farming,summer,16,5.8,1.5,3.8,4.8,6.1,7.2,7.9,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,dairy cattle,summer,25,7.2,24.0,4.8,5.4,6.8,9.3,11.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,dairy cattle,winter,27,8.8,2.8,5.3,6.9,8.1,11.0,13.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,animal farm,winter,10,12.0,5.4,6.9,7.9,11,16.0,21.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,animal farm,summer,10,11.0,6.6,5.8,6.4,7.4,14.0,22.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,all,summer,51,7.7,4.0,4.8,5.5,6.8,9.0,12.0,mg/l,0.05,0.0
2010,Magnesium (Mg),ditch water,sand,all,winter,55,9.3,3.9,5.3,6.8,8.1,12.0,14.0,mg/l,0.05,0.0
2010,Manganese (Mn),leaching water,clay,arable farming,winter,28,0.29,0.63,0.02,0.04,0.13,0.26,0.38,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,clay,dairy cattle,winter,55,0.5,0.47,0.11,0.18,0.38,0.7,0.95,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,clay,animal farm,winter,13,0.72,0.84,0.05,0.14,0.36,11.0,21.0,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,clay,all,winter,96,0.44,0.62,0.03,0.1,0.24,0.48,1.0,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,loess,arable farming,winter,13,0.09,0.19,<dg,<dg,<dg,0.01,0.39,mg/l,0.004,62.0
2010,Manganese (Mn),leaching water,loess,dairy cattle,winter,19,0.02,0.04,<dg,<dg,<dg,0.01,0.05,mg/l,0.004,68.0
2010,Manganese (Mn),leaching water,loess,animal farm,winter,12,0.01,0.01,<dg,<dg,<dg,0.01,0.01,mg/l,0.004,67.0
2010,Manganese (Mn),leaching water,loess,all,winter,44,0.04,0.12,<dg,<dg,<dg,0.01,0.12,mg/l,0.004,66.0
2010,Manganese (Mn),leaching water,peat,dairy cattle,winter,49,12.0,11.0,0.56,0.67,0.86,14.0,22.0,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,peat,all,winter,49,12.0,11.0,0.56,0.67,0.86,14.0,22.0,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,arable farming,winter,29,0.37,0.51,0.08,0.11,0.17,0.36,0.81,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,arable farming,summer,29,0.34,0.36,0.03,0.1,0.19,0.4,0.99,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,dairy cattle,summer,53,0.29,0.28,0.03,0.09,0.2,0.37,0.66,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,dairy cattle,winter,54,0.38,0.27,0.11,0.18,0.31,0.53,0.69,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,animal farm,summer,13,0.36,0.34,0.07,0.11,0.2,0.58,0.88,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,animal farm,winter,13,0.34,0.27,0.07,0.16,0.22,0.51,0.83,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,all,summer,95,0.32,0.33,0.03,0.1,0.2,0.4,0.86,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,clay,all,winter,96,0.37,0.4,0.08,0.12,0.22,0.48,0.79,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,peat,dairy cattle,winter,48,0.43,0.32,0.12,0.21,0.38,0.5,0.8,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,peat,dairy cattle,summer,48,0.21,0.19,0.04,0.08,0.13,0.3,0.51,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,peat,all,winter,48,0.43,0.32,0.12,0.21,0.38,0.5,0.8,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,peat,all,summer,48,0.21,0.19,0.04,0.08,0.13,0.3,0.51,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,arable farming,winter,18,0.2,0.1,0.07,0.13,0.2,0.3,0.32,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,arable farming,summer,16,0.17,0.13,0.05,0.09,0.15,0.21,0.42,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,dairy cattle,summer,25,0.29,0.4,0.05,0.06,0.16,0.26,0.71,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,dairy cattle,winter,27,0.25,0.19,0.06,0.15,0.2,0.3,0.43,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,animal farm,summer,10,0.15,0.12,0.08,0.08,0.1,0.15,0.34,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,animal farm,winter,10,0.2,0.13,0.09,0.11,0.14,0.32,0.4,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,all,summer,51,0.23,0.32,0.05,0.08,0.14,0.25,0.45,mg/l,0.004,0.0
2010,Manganese (Mn),ditch water,sand,all,winter,55,0.23,0.17,0.06,0.12,0.18,0.3,0.41,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,sand,arable farming,summer,34,0.26,0.17,0.11,0.14,0.21,0.34,0.46,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,sand,dairy cattle,summer,105,0.41,0.36,0.1,0.2,0.28,0.5,0.86,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,sand,animal farm,summer,40,0.32,0.27,0.1,0.15,0.28,0.33,0.8,mg/l,0.004,0.0
2010,Manganese (Mn),leaching water,sand,all,summer,179,0.36,0.32,0.1,0.17,0.28,0.41,0.77,mg/l,0.004,0.0
2010,Sodium (Na),leaching water,clay,arable farming,winter,28,115.0,119.0,15.0,29.0,56.0,160.0,300.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,clay,dairy cattle,winter,55,109.0,216.0,14.0,16.0,54.0,85.0,172.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,clay,animal farm,winter,13,55.0,52.0,16.0,18.0,25.0,89.0,152.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,clay,all,winter,96,104.0,163.0,14.0,21.0,54.0,115.0,220.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,loess,arable farming,winter,13,10.0,4.8,6.0,6.5,8.8,10.0,14.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,loess,dairy cattle,winter,19,7.0,1.6,5.3,6.1,6.8,7.8,9.4,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,loess,animal farm,winter,12,8.7,2.8,6.1,6.6,8.2,11.0,12.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,loess,all,winter,44,8.7,3.7,5.7,6.4,7.7,10.0,12.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,peat,dairy cattle,winter,49,39.0,71.0,14.0,18.0,23.0,38.0,57.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,peat,all,winter,49,39.0,71.0,14.0,18.0,23.0,38.0,57.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,sand,arable farming,summer,34,22.0,11.0,15.0,17.0,20.0,24.0,26.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,sand,dairy cattle,summer,105,19.0,8.5,11.0,13.0,17.0,24.0,27.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,sand,animal farm,summer,40,20.0,8.9,11.0,13.0,18.0,29.0,30.0,mg/l,0.2,0.0
2010,Sodium (Na),leaching water,sand,all,summer,179,20.0,9.2,11.0,13.0,18.0,24.0,29.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,arable farming,winter,29,192.0,237.0,39.0,50.0,106.0,209.0,413.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,arable farming,summer,29,306.0,479.0,52.0,85.0,124.0,207.0,783.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,dairy cattle,winter,54,182.0,474.0,18.0,29.0,59.0,127.0,303.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,dairy cattle,summer,53,237.0,529.0,32.0,36.0,104.0,202.0,432.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,animal farm,summer,13,238.0,473.0,25.0,31.0,51.0,163.0,904.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,animal farm,winter,13,110.0,197.0,19.0,26.0,38.0,77.0,212.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,all,summer,95,267.0,501.0,32.0,51.0,112.0,207.0,624.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,clay,all,winter,96,176.0,354.0,23.0,37.0,73.0,172.0,360.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,peat,dairy cattle,winter,48,47.0,39.0,23.0,27.0,34.0,47.0,78.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,peat,dairy cattle,summer,48,71.0,76.0,33.0,39.0,46.0,71.0,100.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,peat,all,winter,48,47.0,39.0,23.0,27.0,34.0,47.0,78.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,peat,all,summer,48,71.0,76.0,33.0,39.0,46.0,71.0,100.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,arable farming,winter,18,24.0,11.0,18.0,18.0,20.0,25.0,41.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,arable farming,summer,16,31.0,21.0,15.0,16.0,27.0,41.0,62.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,dairy cattle,winter,27,19.0,7.7,11.0,15.0,18.0,21.0,29.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,dairy cattle,summer,25,27.0,19.0,12.0,14.0,20.0,31.0,44.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,animal farm,summer,10,30.0,38.0,10.0,13.0,17.0,24.0,94.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,animal farm,winter,10,26.0,17.0,14.0,19.0,21.0,24.0,55.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,all,winter,55,21.0,11.0,11.0,17.0,20.0,23.0,34.0,mg/l,0.2,0.0
2010,Sodium (Na),ditch water,sand,all,summer,51,28.0,25.0,11.0,15.0,20.0,31.0,45.0,mg/l,0.2,0.0
2010,Nickel (Ni),leaching water,clay,arable farming,winter,28,3.2,1.5,1.8,2,3.0,4.0,5.2,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,clay,dairy cattle,winter,55,5.2,3.0,24,33,4.6,6.2,8.5,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,clay,animal farm,winter,13,4.5,23.0,23,3.2,3.6,6.1,8.3,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,clay,all,winter,96,4.2,2.5,19,2.6,3.5,5.2,7.6,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,loess,arable farming,winter,13,3.6,7.4,<dg,<dg,0.75,2.6,6.1,µg/l,0.5,38.0
2010,Nickel (Ni),leaching water,loess,dairy cattle,winter,19,13.0,12.0,0.52,0.65,1.0,1.5,21.0,µg/l,0.5,11.0
2010,Nickel (Ni),leaching water,loess,animal farm,winter,12,19.0,1.8,0.55,0.55,11.0,3.0,3.6,µg/l,0.5,8.3
2010,Nickel (Ni),leaching water,loess,all,winter,44,24.0,4.8,<dg,0.55,0.96,2.0,5.5,µg/l,0.5,18.0
2010,Nickel (Ni),leaching water,peat,dairy cattle,winter,49,8.5,9.2,24,3.5,6.4,10.0,16.0,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,peat,all,winter,49,8.5,9.2,24,3.5,6.4,10.0,16.0,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,sand,arable farming,summer,34,13.0,9.6,22,5.9,11.0,17.0,28.0,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,sand,dairy cattle,summer,105,16.0,17.0,3.5,6.2,12.0,20.0,34.0,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,sand,animal farm,summer,40,24.0,26.0,3.6,6.7,17.0,30.0,47.0,µg/l,0.5,0.0
2010,Nickel (Ni),leaching water,sand,all,summer,179,18.0,20.0,2.9,6.1,13.0,22.0,37.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,arable farming,winter,29,3.0,1.8,14,21,2.6,33.0,5.1,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,arable farming,summer,29,2.6,1.0,13,17,24.0,33.0,4.2,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,dairy cattle,summer,53,3.0,1.6,1.5,2,2.5,33.0,4.8,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,dairy cattle,winter,54,4.1,22.0,2,23,3.6,5.1,7.4,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,animal farm,summer,13,2.8,11.0,2,22,23.0,31.0,4.7,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,animal farm,winter,13,3.7,11.0,2.7,3,3.7,4.1,5.5,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,all,summer,95,2.8,13.0,14,2,2.5,33.0,4.5,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,clay,all,winter,96,3.6,2.0,17,23,3.0,4.2,6.4,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,peat,dairy cattle,winter,48,4.4,31.0,1.5,2,3.7,5.8,8.9,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,peat,dairy cattle,summer,48,3.2,2.8,13,1.8,2.6,3.8,5.3,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,peat,all,summer,48,3.2,2.8,13,1.8,2.6,3.8,5.3,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,peat,all,winter,48,4.4,31.0,1.5,2,3.7,5.8,8.9,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,arable farming,winter,18,5.1,4.1,1.5,2.7,4.2,5.9,11.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,arable farming,summer,16,4.1,4.7,14,1.8,31.0,4.6,7.4,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,dairy cattle,summer,25,6.6,9.3,1.5,19,3.0,5.6,17.0,µg/l,0.5,4.0
2010,Nickel (Ni),ditch water,sand,dairy cattle,winter,27,18.0,33.0,19,2.6,4.6,8.4,64.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,animal farm,winter,10,22.0,20.0,2.5,4.4,11.0,47.0,51.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,animal farm,summer,10,13.0,15.0,2.8,3.5,6.5,12.0,42.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,all,winter,55,16.0,28.0,19,2.7,4.9,10.0,51.0,µg/l,0.5,0.0
2010,Nickel (Ni),ditch water,sand,all,summer,51,7.7,11.0,1.5,22,34.0,6.7,25.0,µg/l,0.5,2.0
2010,Nitrate (NO3),leaching water,clay,arable farming,winter,28,44.0,22.0,21,30,35.0,57.0,70.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,clay,dairy cattle,winter,55,23.0,20.0,34,7.3,17.0,30.0,59.0,mg/l,0.13,1.8
2010,Nitrate (NO3),leaching water,clay,animal farm,winter,13,31.0,30.0,2.8,9.7,25.0,44.0,75.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,clay,all,winter,96,33.0,25.0,5.4,15,28.0,47.0,66.0,mg/l,0.13,1.0
2010,Nitrate (NO3),leaching water,loess,arable farming,winter,13,109.0,74.0,47,78,82.0,105.0,180.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,loess,dairy cattle,winter,19,45.0,17.0,28,36,44.0,55.0,62.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,loess,animal farm,winter,12,70.0,36.0,31,49,55.0,103.0,119.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,loess,all,winter,44,77.0,58.0,30,43,60.0,95.0,122.0,mg/l,0.13,0.0
2010,Nitrate (NO3),ditch water,clay,arable farming,winter,29,24.0,15.0,6.6,11,25.0,32.0,41.0,mg/l,0.13,0.0
2010,Nitrate (NO3),ditch water,clay,arable farming,summer,29,6.8,12.0,<dg,11,33.0,6.0,16.0,mg/l,0.13,14.0
2010,Nitrate (NO3),ditch water,clay,dairy cattle,summer,53,1.8,34.0,<dg,<dg,0.41,21.0,4.7,mg/l,0.13,32.0
2010,Nitrate (NO3),ditch water,clay,dairy cattle,winter,54,11.0,7.8,1.6,5.4,8.8,14.0,23.0,mg/l,0.13,0.0
2010,Nitrate (NO3),ditch water,clay,animal farm,summer,13,8.2,13.0,<dg,0.4,17.0,10.0,36.0,mg/l,0.13,23.0
2010,Nitrate (NO3),ditch water,clay,animal farm,winter,13,21.0,26.0,21,4.8,13.0,22.0,70.0,mg/l,0.13,0.0
2010,Nitrate (NO3),ditch water,clay,all,winter,96,18.0,16.0,3.6,6,13.0,26.0,38.0,mg/l,0.13,0.0
2010,Nitrate (NO3),ditch water,clay,all,summer,95,4.9,9.9,<dg,0.19,14.0,4.5,13.0,mg/l,0.13,25.0
2010,Nitrate (NO3),leaching water,peat,dairy cattle,winter,49,14.0,21.0,0.41,1.6,7,16.0,37.0,mg/l,0.13,4.1
2010,Nitrate (NO3),leaching water,peat,all,winter,49,14.0,21.0,0.41,1.6,7,16.0,37.0,mg/l,0.13,4.1
2010,Nitrate (NO3),leaching water,sand,arable farming,summer,34,79.0,43.0,26,47,78,114.0,134.0,mg/l,0.13,0.0
2010,Nitrate (NO3),leaching water,sand,dairy cattle,summer,105,50.0,41.0,8.2,22,38,72.0,99.0,mg/l,0.13,19.0
